User   ID,Date Created,Tweet Text,Tweet URL
1408532454051225601,2025-01-02 06:35:55+00:00,"Hallooo Netizen~

Ada yang punya info terkait 4 menteri ini ga? 
Menteri Kehutanan
Menteri Pertanian
Menteri ESDM
Menteri Pangan

Orang-orangnya Jokowi kan mereka?

Apakah kalian yakin pembukaan lahan hutan untuk pangan &amp; energi? 

Paling ujungnya sawit juga 😪 https://t.co/GrYs73H1u5",https://twitter.com/twitter/status/1874706168112894098
1716092538833301504,2025-01-02 06:32:34+00:00,Pemerintah meningkatkan target penggunaan Energi Baru dan Terbarukan (EBT) menjadi 23 persen di 2025 dan 31% pada 2030. Upaya ini untuk memastikan transisi energi berjalan dengan baik sebagai langkah nyata menuju penerapan energi baru terbarukan dan mencapai swasembada energi. https://t.co/gen4uWYnkN,https://twitter.com/twitter/status/1874705326727147900
1716092538833301504,2025-01-02 06:32:29+00:00,Pemerintah meningkatkan target penggunaan Energi Baru dan Terbarukan (EBT) menjadi 23 persen di 2025 dan 31% pada 2030. Upaya ini untuk memastikan transisi energi berjalan dengan baik sebagai langkah nyata menuju penerapan energi baru terbarukan dan mencapai swasembada energi. https://t.co/lM92BKRmn9,https://twitter.com/twitter/status/1874705303507542032
1640706090630529024,2025-01-02 06:29:51+00:00,"Komitmen PLN selaras dengan arahan Presiden RI Prabowo Subianto untuk mencapai swasembada energi dengan menyediakan energi hijau yang efisien dan terjangkau, sekaligus mendukung pertumbuhan ekonomi hingga 8%.

#PLN #PLNUntukIndonesia #AcceleratingRenewableEnergy https://t.co/SxxiI6KVka",https://twitter.com/twitter/status/1874704639360421987
1737975190406238210,2025-01-02 06:15:28+00:00,"Capek banget sm nih Konoha.
Ini yg dimaksud barang mewah apaa sihh? Mosok mi instan, sampo, biskuit, ikutt naik 😭. Tambah lgi tuhh, mau gencar deforestasi, mana kelapa sawit disama""in kyk pohon. Sekolah dimanaa sihh ya Tuhan",https://twitter.com/twitter/status/1874701021890727993
1325672012858101761,2025-01-02 06:07:09+00:00,"Transisi energi tai kucing, punya pemerintah dungu semua https://t.co/J2TLT2eEaP",https://twitter.com/twitter/status/1874698927267860890
1634034085571198977,2025-01-02 05:52:43+00:00,"Electrizen, hidup ini berawal dari sebuah mimpi. Membawa keyakinan untuk meraih sebuah tujuan. Dimulai dari langkah kecil, kita nyalakan perubahan dengan energi baru. Saatnya, kita bersiap untuk menyongsong masa depan, dengan semangat keberlanjutan.
Selamat Tahun Baru 2025. https://t.co/201QqRp8Bk",https://twitter.com/twitter/status/1874695297512956291
1852619203553243136,2025-01-02 05:40:53+00:00,pdahal indonesia dah darurat deforestasi 2 taun terakhir. negara rusak 🙂 https://t.co/wUtFYN6rSb,https://twitter.com/twitter/status/1874692318433092075
467147278,2025-01-02 05:31:08+00:00,"Jangan biarkan kesalahan masa lalu membatasi langkahmu. Bangun dengan energi baru, tetapkan tujuan yang jelas, dan jalani setiap hari dengan penuh makna.",https://twitter.com/twitter/status/1874689865293668539
853782937782714368,2025-01-02 05:30:00+00:00,"Bahlil Lahadalia Akui Target Partai Golkar di Pilkada 2024 Meleset: Jakarta dan Banten Keok!

https://t.co/BBcF1ro0A4",https://twitter.com/twitter/status/1874689579615154426
3671916373,2025-01-02 05:17:40+00:00,Prabowo Sebut Kebun Kelapa Sawit Harus Ditambah: Tak Usah Takut Bahayakan Deforestasi https://t.co/kdEc5UeJKG,https://twitter.com/twitter/status/1874686473829847366
171741891,2025-01-02 05:16:02+00:00,Pertamina terus berkomitmen dalam mendukung edukasi energi bersih di kalangan siswa yang dijalankan melalui program Sekolah Energi Berdikari (SEB). Program ini menggabungkan fokus kegiatan CSR di pilar Lingkungan dan Pendidikan. 📚✏️,https://twitter.com/twitter/status/1874686063501078560
853782937782714368,2025-01-02 05:15:00+00:00,"Bahlil Lahadalia Usulkan Sistem Konvensi Jadi Opsi Baru di Pilkada Selain Lewat DPRD

https://t.co/s9koA9QWZs",https://twitter.com/twitter/status/1874685804024652016
1132224630452703232,2025-01-02 05:10:04+00:00,"Sebenernya pengen banget komen tentang kelapa sawit dan deforestasi ini. Cuma, aku hidup dari sawit juga😔 hipokrit banget kesannya nanti.",https://twitter.com/twitter/status/1874684562263179677
3271146871,2025-01-02 05:09:26+00:00,"Perusahaan otomotif asal China, BYD, melaporkan lonjakan penjualan kendaraan energi baru sebesar 41,26 persen secara tahunan menjadi lebih dari 4,27 juta unit pada 2024. Selengkapnya https://t.co/6QDyF9FyRY https://t.co/D3clCjbdhc",https://twitter.com/twitter/status/1874684403429093448
